"","name","window_size","extrap_step","response","target","train_policy","cluster_type","granularity","train_size","update_freq","react_speed","schedule_setting","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1.54","Markov(quantile)",30,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",16,0.95,0.908026800850308,74326,0.911138220517183,62299,0.422996635436646,95091,0.361164551819008,95091
"15","Markov(quantile)",30,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",16,0.9999,0.93171880255634,71352,0.934666645435582,62801,0.348888303795301,95785,0.311138008453254,95785
"1.15","Markov(quantile)",30,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",16,0.9995,0.93171880255634,71352,0.934666645435582,62801,0.348888303795301,95785,0.311138008453254,95785
"1.25","Markov(quantile)",30,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",16,0.999,0.931717228333217,71365,0.934659045678167,62809,0.348922777445073,95785,0.311175108931766,95785
"1.35","Markov(quantile)",30,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",16,0.995,0.931653115772681,71459,0.934655386279062,62882,0.34919498351942,95785,0.311449117153665,95785
"1.45","Markov(quantile)",30,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",16,0.99,0.926661542262607,72854,0.929697103413496,63454,0.363596919857401,95785,0.32113302905955,95785
"1.55","Markov(quantile)",30,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",16,0.95,0.906974055997945,77860,0.909923757993114,65056,0.421349749962859,95785,0.3588545688679,95785
"16","Markov(quantile)",30,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",20,0.9999,0.915534457357996,73308,0.919198552140558,62437,0.407650647588054,95091,0.353116932564301,95091
"1.16","Markov(quantile)",30,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",20,0.9995,0.915534457357996,73308,0.919198552140558,62437,0.407650647588054,95091,0.353116932564301,95091
"1.26","Markov(quantile)",30,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",20,0.999,0.915535794656374,73321,0.919178169938827,62446,0.407685859606313,95091,0.353174140296834,95091
"1.36","Markov(quantile)",30,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",20,0.995,0.915468973503167,73405,0.919175759127124,62506,0.407942665772648,95091,0.353449856828698,95091
"1.46","Markov(quantile)",30,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",20,0.99,0.912997211708132,74239,0.916701135893601,62858,0.416168304429032,95091,0.35922683357737,95091
"1.56","Markov(quantile)",30,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",20,0.95,0.895173713223593,78549,0.900009363880392,64076,0.460750231639508,95091,0.383745046756655,95091
"17","Markov(quantile)",30,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",20,0.9999,0.914005201560468,76900,0.917033514840095,65195,0.405583992406972,95785,0.349589567436212,95785
"1.17","Markov(quantile)",30,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",20,0.9995,0.914005201560468,76900,0.917033514840095,65195,0.405583992406972,95785,0.349589567436212,95785
"1.27","Markov(quantile)",30,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",20,0.999,0.91400673488227,76913,0.91701429360162,65204,0.405618466056743,95785,0.349634733314113,95785
"1.37","Markov(quantile)",30,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",20,0.995,0.913968859973769,77007,0.917039465620787,65272,0.405890672131091,95785,0.349940723816426,95785
"1.47","Markov(quantile)",30,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",20,0.99,0.911205101175019,77786,0.914373788704238,65529,0.413701718646117,95785,0.355283902529073,95785
"1.57","Markov(quantile)",30,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",20,0.95,0.892264651025817,81496,0.896597691398794,66014,0.456659311603712,95785,0.377488103012827,95785
