"","name","window_size","extrap_step","response","target","train_policy","cluster_type","granularity","train_size","update_freq","react_speed","schedule_setting","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1.13","Markov(quantile)",10,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",10,0.9995,0.993396652522695,157193,0.993618896300632,155459,0.130779539766396,294827,0.129125241881202,294827
"1.23","Markov(quantile)",10,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",10,0.999,0.993341473652078,157242,0.993613901501023,155494,0.130815379055944,294827,0.129157178785649,294827
"1.33","Markov(quantile)",10,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",10,0.995,0.992466523112079,159289,0.992890392491034,157252,0.137497986652931,294827,0.135479571573137,294827
"1.43","Markov(quantile)",10,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",10,0.99,0.99121476659022,162204,0.991708696794864,159806,0.147554462234454,294827,0.145014379855658,294827
"1.53","Markov(quantile)",10,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",10,0.95,0.976143404586869,188669,0.977103974111754,180468,0.250299790621079,294827,0.238476263390658,294827
"14","Markov(quantile)",10,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",16,0.9999,0.981791135060398,162009,0.982510340601542,156664,0.210823151758944,293618,0.203275495359095,293618
"1.14","Markov(quantile)",10,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",16,0.9995,0.981791135060398,162009,0.982510340601542,156664,0.210823151758944,293618,0.203275495359095,293618
"1.24","Markov(quantile)",10,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",16,0.999,0.981740541674637,162053,0.982501260394264,156697,0.210856835529228,293618,0.203313680696686,293618
"1.34","Markov(quantile)",10,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",16,0.995,0.981695520916764,162310,0.982456811128741,156927,0.211114260571297,293618,0.203556518596472,293618
"1.44","Markov(quantile)",10,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",16,0.99,0.977980769794163,170669,0.97885866080425,163755,0.239478332588336,293618,0.229276751951649,293618
"1.54","Markov(quantile)",10,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",16,0.95,0.958773393503859,210956,0.959842535871397,194584,0.386567994504096,293618,0.35837681748918,293618
"15","Markov(quantile)",10,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",16,0.9999,0.982404708333795,180446,0.983104044719871,174598,0.213831778863817,294827,0.20639236595255,294827
"1.15","Markov(quantile)",10,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",16,0.9995,0.982404708333795,180446,0.983104044719871,174598,0.213831778863817,294827,0.20639236595255,294827
"1.25","Markov(quantile)",10,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",16,0.999,0.982359622150198,180495,0.983096172015919,174635,0.213867618153365,294827,0.206424643805706,294827
"1.35","Markov(quantile)",10,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",16,0.995,0.982289039338024,180792,0.983064511518076,174899,0.21412638456145,294827,0.206692125032643,294827
"1.45","Markov(quantile)",10,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",16,0.99,0.978589112856096,188222,0.979433067554931,180727,0.242163141431945,294827,0.232168802242291,294827
"1.55","Markov(quantile)",10,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",16,0.95,0.958577899279033,223866,0.959499338557037,206367,0.387102196339898,294827,0.35875387333749,294827
"16","Markov(quantile)",10,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",20,0.9999,0.972577896254862,183064,0.97348735697051,173653,0.281816461858364,293618,0.267180039561889,293618
"1.16","Markov(quantile)",10,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",20,0.9995,0.972577896254862,183064,0.97348735697051,173653,0.281816461858364,293618,0.267180039561889,293618
"1.26","Markov(quantile)",10,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",20,0.999,0.972535334338205,183108,0.973474969053171,173685,0.281850145628648,293618,0.267212337338748,293618
"1.36","Markov(quantile)",10,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",20,0.995,0.972508384915333,183365,0.973446646043447,173914,0.282107570670716,293618,0.267488666233032,293618
"1.46","Markov(quantile)",10,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",20,0.99,0.968391907166782,192862,0.969356367966132,181408,0.315224978714944,293618,0.296850616788473,293618
"1.56","Markov(quantile)",10,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",20,0.95,0.950104139546993,230460,0.951131780866533,208786,0.45562957811077,293618,0.415839053994012,293618
"17","Markov(quantile)",10,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",20,0.9999,0.973053033922599,198835,0.973894475823116,188734,0.283968138330508,294827,0.269519433553931,294827
"1.17","Markov(quantile)",10,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",20,0.9995,0.973053033922599,198835,0.973894475823116,188734,0.283968138330508,294827,0.269519433553931,294827
"1.27","Markov(quantile)",10,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",20,0.999,0.973014420466201,198884,0.973883838704893,188772,0.284003977620057,294827,0.269556442523163,294827
"1.37","Markov(quantile)",10,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",20,0.995,0.972964288762482,199181,0.973856831502994,189036,0.284262744028142,294827,0.269852928203904,294827
"1.47","Markov(quantile)",10,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",20,0.99,0.968626657220929,207501,0.969553235737043,195226,0.316912561217576,294827,0.298608625125761,294827
"1.57","Markov(quantile)",10,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",20,0.95,0.949075710631927,240455,0.949990107528861,217337,0.455097528015453,294827,0.414654419949716,294827
