"","name","window_size","extrap_step","response","target","train_policy","cluster_type","granularity","train_size","update_freq","react_speed","schedule_setting","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1.22","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,3","max_size",8,0.999,0.932700769024754,26137,0.940843352500436,22956,0.207270983806991,56762,0.18443145319212,56762
"1.32","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,3","max_size",8,0.995,0.932173783773739,26907,0.94047214673913,23552,0.214871030348669,56762,0.190719958289154,56762
"1.42","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,3","max_size",8,0.99,0.930547652916074,28120,0.93909626719057,24432,0.227794416955011,56762,0.201107955849506,56762
"1.52","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,3","max_size",8,0.95,0.916391221891086,36910,0.928510526660982,30494,0.328663711365045,56762,0.278408415948965,56762
"13","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,1","max_size",8,0.9999,0.932656967840735,26120,0.933909487248736,25919,0.206507548076112,56762,0.205131156258142,56762
"1.13","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,1","max_size",8,0.9995,0.932656967840735,26120,0.933909487248736,25919,0.206507548076112,56762,0.205131156258142,56762
"1.23","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,1","max_size",8,0.999,0.932700769024754,26137,0.933916798396114,25937,0.207270983806991,56762,0.205894591989022,56762
"1.33","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,1","max_size",8,0.995,0.932173783773739,26907,0.933310866471954,26706,0.214871030348669,56762,0.213487133788244,56762
"1.43","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,1","max_size",8,0.99,0.930547652916074,28120,0.931946934385084,27890,0.227794416955011,56762,0.2262787002126,56762
"1.53","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,1","max_size",8,0.95,0.916391221891086,36910,0.917892022385603,36452,0.328663711365045,56762,0.325210425361964,56762
"14","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,2","max_size",8,0.9999,0.932656967840735,26120,0.934128952262864,25808,0.206507548076112,56762,0.204316724046522,56762
"1.14","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,2","max_size",8,0.9995,0.932656967840735,26120,0.934128952262864,25808,0.206507548076112,56762,0.204316724046522,56762
"1.24","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,2","max_size",8,0.999,0.932700769024754,26137,0.934136141872532,25826,0.207270983806991,56762,0.205080159777401,56762
"1.34","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,2","max_size",8,0.995,0.932173783773739,26907,0.933579058221754,26588,0.214871030348669,56762,0.212622896611704,56762
"1.44","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,2","max_size",8,0.99,0.930547652916074,28120,0.932108108108108,27750,0.227794416955011,56762,0.225241285357353,56762
"1.54","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,2","max_size",8,0.95,0.916391221891086,36910,0.918342474101158,36102,0.328663711365045,56762,0.32266256884164,56762
"15","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,3","max_size",8,0.9999,0.932656967840735,26120,0.934172689826688,25734,0.206507548076112,56762,0.203841369796047,56762
"1.15","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,3","max_size",8,0.9995,0.932656967840735,26120,0.934172689826688,25734,0.206507548076112,56762,0.203841369796047,56762
"1.25","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,3","max_size",8,0.999,0.932700769024754,26137,0.934179869524697,25752,0.207270983806991,56762,0.204604805526927,56762
"1.35","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,3","max_size",8,0.995,0.932173783773739,26907,0.933617470674763,26513,0.214871030348669,56762,0.212124844785592,56762
"1.45","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,3","max_size",8,0.99,0.930547652916074,28120,0.932171523609805,27658,0.227794416955011,56762,0.224630494663011,56762
"1.55","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,3","max_size",8,0.95,0.916391221891086,36910,0.918820012850239,35797,0.328663711365045,56762,0.320586104495871,56762
"16","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,4","max_size",8,0.9999,0.932656967840735,26120,0.934200280330167,25684,0.206507548076112,56762,0.203480605257325,56762
"1.16","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,4","max_size",8,0.9995,0.932656967840735,26120,0.934200280330167,25684,0.206507548076112,56762,0.203480605257325,56762
"1.26","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,4","max_size",8,0.999,0.932700769024754,26137,0.934207454672788,25702,0.207270983806991,56762,0.204244040988205,56762
"1.36","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,4","max_size",8,0.995,0.932173783773739,26907,0.933640692313506,26462,0.214871030348669,56762,0.211746885030733,56762
"1.46","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,4","max_size",8,0.99,0.930547652916074,28120,0.932224276032039,27591,0.227794416955011,56762,0.224150694004263,56762
"1.56","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,4","max_size",8,0.95,0.916391221891086,36910,0.91882095088232,35588,0.328663711365045,56762,0.319053366183213,56762
"17","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,5","max_size",8,0.9999,0.932656967840735,26120,0.934146912039925,25648,0.206507548076112,56762,0.20323612175971,56762
"1.17","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,5","max_size",8,0.9995,0.932656967840735,26120,0.934146912039925,25648,0.206507548076112,56762,0.20323612175971,56762
"1.27","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,5","max_size",8,0.999,0.932700769024754,26137,0.934154133873607,25666,0.207270983806991,56762,0.203999557490589,56762
"1.37","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,5","max_size",8,0.995,0.932173783773739,26907,0.933588132899417,26426,0.214871030348669,56762,0.211502401533117,56762
"1.47","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,5","max_size",8,0.99,0.930547652916074,28120,0.932157247087009,27549,0.227794416955011,56762,0.223862311613363,56762
"1.57","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,5","max_size",8,0.95,0.916391221891086,36910,0.918896793134598,35424,0.328663711365045,56762,0.317848128565208,56762
