"","name","window_size","extrap_step","response","target","train_policy","cluster_type","granularity","train_size","update_freq","react_speed","schedule_setting","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1.42","Markov(quantile)",1,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",10,0.99,0.999191188342993,1343947,0.999219036434037,1341932,0.106939942881756,2982765,0.106721852132401,2982765
"1.52","Markov(quantile)",1,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",10,0.95,0.994577246107997,1439490,0.995039852437891,1424756,0.150839256380139,2982765,0.14815084139055,2982765
"13","Markov(quantile)",1,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",10,0.9999,0.99944553555487,1540225,0.999459921776396,1538666,0.103735923963688,2986917,0.103614317571994,2986917
"1.13","Markov(quantile)",1,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",10,0.9995,0.99944553555487,1540225,0.999459921776396,1538666,0.103735923963688,2986917,0.103614317571994,2986917
"1.23","Markov(quantile)",1,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",10,0.999,0.999441116676144,1540572,0.999458729241812,1538971,0.10376505036355,2986917,0.103637337304114,2986917
"1.33","Markov(quantile)",1,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",10,0.995,0.9993481718449,1547954,0.999371311223582,1546075,0.106876595854301,2986917,0.106710444808529,2986917
"1.43","Markov(quantile)",1,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",10,0.99,0.999218462551813,1554628,0.999246944294492,1552342,0.110078636039067,2986917,0.109844926095445,2986917
"1.53","Markov(quantile)",1,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",10,0.95,0.994851377905934,1639662,0.995273495482289,1623610,0.153594209118871,2986917,0.150851118609545,2986917
"14","Markov(quantile)",1,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",16,0.9999,0.999117344368132,1351603,0.999137467265994,1349514,0.10870412870279,2982765,0.108483400970692,2982765
"1.14","Markov(quantile)",1,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",16,0.9995,0.999117344368132,1351603,0.999137467265994,1349514,0.10870412870279,2982765,0.108483400970692,2982765
"1.24","Markov(quantile)",1,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",16,0.999,0.999111632510256,1351918,0.999135425549175,1349797,0.108731960518932,2982765,0.108507147479444,2982765
"1.34","Markov(quantile)",1,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",16,0.995,0.999111632510256,1351918,0.999135425549175,1349797,0.108731960518932,2982765,0.108507147479444,2982765
"1.44","Markov(quantile)",1,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",16,0.99,0.998336070564426,1389482,0.998395302705247,1385308,0.123467105651579,2982765,0.122874157453255,2982765
"1.54","Markov(quantile)",1,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",16,0.95,0.981185736044771,1854072,0.982300379717361,1786592,0.324088069939416,2982765,0.310653889300947,2982765
"15","Markov(quantile)",1,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",16,0.9999,0.999166199000079,1562723,0.999186105083447,1560398,0.111863836557185,2986917,0.11163803482182,2986917
"1.15","Markov(quantile)",1,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",16,0.9995,0.999166199000079,1562723,0.999186105083447,1560398,0.111863836557185,2986917,0.11163803482182,2986917
"1.25","Markov(quantile)",1,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",16,0.999,0.999161905736787,1563070,0.999184988409151,1560714,0.111892962957047,2986917,0.111662754321489,2986917
"1.35","Markov(quantile)",1,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",16,0.995,0.999161905736787,1563070,0.999184988409151,1560714,0.111892962957047,2986917,0.111662754321489,2986917
"1.45","Markov(quantile)",1,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",16,0.99,0.998422698113314,1596397,0.998475309053033,1591798,0.126553134720921,2986917,0.125951489666145,2986917
"1.55","Markov(quantile)",1,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",16,0.95,0.980637078456749,2005844,0.981671183603106,1930512,0.325120267759542,2986917,0.311086981698851,2986917
"16","Markov(quantile)",1,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",20,0.9999,0.998547942401955,1387686,0.998590521600925,1384200,0.12078364559658,2982765,0.120347316485525,2982765
"1.16","Markov(quantile)",1,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",20,0.9995,0.998547942401955,1387686,0.998590521600925,1384200,0.12078364559658,2982765,0.120347316485525,2982765
"1.26","Markov(quantile)",1,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",20,0.999,0.998542508254677,1388001,0.998587922584932,1384485,0.120811477412721,2982765,0.120372091375012,2982765
"1.36","Markov(quantile)",1,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",20,0.995,0.998542508254677,1388001,0.998587922584932,1384485,0.120811477412721,2982765,0.120372091375012,2982765
"1.46","Markov(quantile)",1,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",20,0.99,0.996178166628151,1479918,0.996371724359947,1469293,0.158624183790393,2982765,0.156884275566811,2982765
"1.56","Markov(quantile)",1,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",20,0.95,0.974412536319162,2269119,0.975703623057702,2156659,0.501063941917174,2982765,0.477211503213524,2982765
"17","Markov(quantile)",1,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",20,0.9999,0.99858702102049,1595919,0.99862745566085,1591934,0.123858086742621,2986917,0.123401639388492,2986917
"1.17","Markov(quantile)",1,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",20,0.9995,0.99858702102049,1595919,0.99862745566085,1591934,0.123858086742621,2986917,0.123401639388492,2986917
"1.27","Markov(quantile)",1,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",20,0.999,0.998582942943093,1596266,0.998625225387044,1592261,0.123887213142483,2986917,0.123428224973006,2986917
"1.37","Markov(quantile)",1,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",20,0.995,0.998582942943093,1596266,0.998625225387044,1592261,0.123887213142483,2986917,0.123428224973006,2986917
"1.47","Markov(quantile)",1,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",20,0.99,0.996243362399288,1677564,0.996424797675368,1665640,0.161424834853375,2986917,0.15962768063707,2986917
"1.57","Markov(quantile)",1,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",20,0.95,0.972881009528089,2368156,0.974068365340213,2243476,0.500780501006036,2986917,0.475630652324688,2986917
