"","name","window_size","extrap_step","response","target","train_policy","cluster_type","granularity","train_size","update_freq","react_speed","schedule_setting","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1.14","Markov(quantile)",20,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",16,0.9995,0.956529558630612,94524,0.958171808693657,87190,0.304453777237044,145331,0.282005374757992,145331
"1.24","Markov(quantile)",20,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",16,0.999,0.956507483209054,94545,0.958145081760429,87206,0.304496688160764,145331,0.282046206187226,145331
"1.34","Markov(quantile)",20,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",16,0.995,0.956462944376948,94655,0.958163405581267,87292,0.304730372404111,145331,0.282304951139396,145331
"1.44","Markov(quantile)",20,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",16,0.99,0.952837261849741,97365,0.954696950993704,89111,0.322319583698738,145331,0.296705105718472,145331
"1.54","Markov(quantile)",20,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",16,0.95,0.932932770379994,110844,0.934749745477731,97241,0.415979780424393,145331,0.369208871694638,145331
"15","Markov(quantile)",20,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",16,0.9999,0.956773605434175,102021,0.958483907997109,94084,0.30613702105881,146172,0.283764762208545,146172
"1.15","Markov(quantile)",20,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",16,0.9995,0.956773605434175,102021,0.958483907997109,94084,0.30613702105881,146172,0.283764762208545,146172
"1.25","Markov(quantile)",20,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",16,0.999,0.956744573472488,102045,0.958459527528932,94101,0.306176325923375,146172,0.283803201387362,146172
"1.35","Markov(quantile)",20,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",16,0.995,0.956700042086306,102171,0.958471778431227,94201,0.306409740632323,146172,0.284067438474606,146172
"1.45","Markov(quantile)",20,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",16,0.99,0.95293352338496,104533,0.954899561857557,95631,0.323599442880654,146172,0.298147710119249,146172
"1.55","Markov(quantile)",20,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",16,0.95,0.932273996134851,116425,0.933926364724113,101962,0.415517495446286,146172,0.36814085455376,146172
"16","Markov(quantile)",20,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",20,0.9999,0.942868021512541,105055,0.944941266435839,94154,0.371659078140393,145331,0.336289498572364,145331
"1.16","Markov(quantile)",20,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",20,0.9995,0.942868021512541,105055,0.944941266435839,94154,0.371659078140393,145331,0.336289498572364,145331
"1.26","Markov(quantile)",20,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",20,0.999,0.942850888880429,105076,0.944918179018573,94169,0.371701989064114,145331,0.336330843551173,145331
"1.36","Markov(quantile)",20,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",20,0.995,0.94282509079155,105186,0.944937776504663,94257,0.37193567330746,145331,0.336632955210183,145331
"1.46","Markov(quantile)",20,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",20,0.99,0.939558596007232,107294,0.941664223794966,95516,0.385540251881218,145331,0.346999456646805,145331
"1.56","Markov(quantile)",20,1,"max",0.99,"fixed","quantile",3.125,2000,3,"1,2","max_size",20,0.95,0.919989187728071,118384,0.92217221425392,101095,0.466399389747837,145331,0.404234436580756,145331
"17","Markov(quantile)",20,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",20,0.9999,0.942689040960743,111497,0.944451122998938,99822,0.37221477733069,146172,0.336592093596711,146172
"1.17","Markov(quantile)",20,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",20,0.9995,0.942689040960743,111497,0.944451122998938,99822,0.37221477733069,146172,0.336592093596711,146172
"1.27","Markov(quantile)",20,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",20,0.999,0.94266550694488,111521,0.944429976562031,99838,0.372254082195255,146172,0.336627869731716,146172
"1.37","Markov(quantile)",20,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",20,0.995,0.942640644173153,111647,0.944446112128398,99939,0.372487496904202,146172,0.33692006068394,146172
"1.47","Markov(quantile)",20,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",20,0.99,0.939131967393699,113475,0.941009676395939,100864,0.385714902794664,146172,0.346821358729382,146172
"1.57","Markov(quantile)",20,1,"max",0.99,"fixed","quantile",2.08333333333333,2000,3,"1,2","max_size",20,0.95,0.917973413023883,123143,0.919928162703834,104681,0.464250275681175,146172,0.400573096152653,146172
