"","name","window_size","extrap_step","response","target","train_policy","cluster_type","granularity","train_size","update_freq","react_speed","schedule_setting","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1.53","Markov",30,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,1","max_size",8,0.95,0.936849831326662,70847,0.937838299811977,70204,0.398983414410697,95091,0.395808167529096,95091
"14","Markov",30,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,2","max_size",8,0.9999,0.955500813596095,44248,0.956356173754418,43855,0.203427359166431,95091,0.201753978543753,95091
"1.14","Markov",30,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,2","max_size",8,0.9995,0.955500813596095,44248,0.956356173754418,43855,0.203427359166431,95091,0.201753978543753,95091
"1.24","Markov",30,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,2","max_size",8,0.999,0.955579607206476,44349,0.95643172407517,43954,0.203925551391882,95091,0.202234343234577,95091
"1.34","Markov",30,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,2","max_size",8,0.995,0.954654041610563,46046,0.955568707393525,45621,0.215466750928962,95091,0.213644907610575,95091
"1.44","Markov",30,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,2","max_size",8,0.99,0.953140287694902,48037,0.954114555964267,47575,0.229718474841976,95091,0.227740924464219,95091
"1.54","Markov",30,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,2","max_size",8,0.95,0.936849831326662,70847,0.938113836080639,69644,0.398983414410697,95091,0.393231871020908,95091
"15","Markov",30,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,3","max_size",8,0.9999,0.955500813596095,44248,0.956495882891125,43720,0.203427359166431,95091,0.201182765534611,95091
"1.15","Markov",30,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,3","max_size",8,0.9995,0.955500813596095,44248,0.956495882891125,43720,0.203427359166431,95091,0.201182765534611,95091
"1.25","Markov",30,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,3","max_size",8,0.999,0.955579607206476,44349,0.956571350327484,43819,0.203925551391882,95091,0.201663130225435,95091
"1.35","Markov",30,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,3","max_size",8,0.995,0.954654041610563,46046,0.955688965122927,45474,0.215466750928962,95091,0.212983153204555,95091
"1.45","Markov",30,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,3","max_size",8,0.99,0.953140287694902,48037,0.954188812958745,47412,0.229718474841976,95091,0.227006284210647,95091
"1.55","Markov",30,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,3","max_size",8,0.95,0.936849831326662,70847,0.938286607065359,69126,0.398983414410697,95091,0.390807936602822,95091
"16","Markov",30,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,4","max_size",8,0.9999,0.955500813596095,44248,0.956508780778578,43618,0.203427359166431,95091,0.200791227679688,95091
"1.16","Markov",30,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,4","max_size",8,0.9995,0.955500813596095,44248,0.956508780778578,43618,0.203427359166431,95091,0.200791227679688,95091
"1.26","Markov",30,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,4","max_size",8,0.999,0.955579607206476,44349,0.95658439508658,43717,0.203925551391882,95091,0.201271592370512,95091
"1.36","Markov",30,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,4","max_size",8,0.995,0.954654041610563,46046,0.955670671222308,45365,0.215466750928962,95091,0.212557712582016,95091
"1.46","Markov",30,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,4","max_size",8,0.99,0.953140287694902,48037,0.954166666666667,47280,0.229718474841976,95091,0.22646627492977,95091
"1.56","Markov",30,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,4","max_size",8,0.95,0.936849831326662,70847,0.938472521708724,68636,0.398983414410697,95091,0.38855409260968,95091
"17","Markov",30,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,5","max_size",8,0.9999,0.955500813596095,44248,0.956571691176471,43520,0.203427359166431,95091,0.200406138771479,95091
"1.17","Markov",30,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,5","max_size",8,0.9995,0.955500813596095,44248,0.956571691176471,43520,0.203427359166431,95091,0.200406138771479,95091
"1.27","Markov",30,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,5","max_size",8,0.999,0.955579607206476,44349,0.956647332584424,43619,0.203925551391882,95091,0.200886503462303,95091
"1.37","Markov",30,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,5","max_size",8,0.995,0.954654041610563,46046,0.955721513953026,45259,0.215466750928962,95091,0.21212825894116,95091
"1.47","Markov",30,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,5","max_size",8,0.99,0.953140287694902,48037,0.954236030113456,47155,0.229718474841976,95091,0.225959765973558,95091
"1.57","Markov",30,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,5","max_size",8,0.95,0.936849831326662,70847,0.93849290754133,68171,0.398983414410697,95091,0.386366016125276,95091
